message;severity;node;stamp;topics;location
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.418808212";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.418054560";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.411749100";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.403491511";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.401004851";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.394768182";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.387110581";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.385647818";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.378405752";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.371569094";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.369997249";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.362957179";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.355993898";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.353263368";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.347130697";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.339109937";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.337752880";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.331220008";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.323767487";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.321174454";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.314348504";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.307397807";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.305785547";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.298970847";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.291133375";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.289399284";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.282608000";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.275753467";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.274748487";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.266933181";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.259416287";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.257304995";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.251177323";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.243082564";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.241744174";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.235477380";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.226800508";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.224969127";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.218802747";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.211524556";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.209564220";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.202440942";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.195050712";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.193912901";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.187154200";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.179740719";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.177165603";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.171081305";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.163132711";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.161841819";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.155227782";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.147741595";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.145345975";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.139343176";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.131433539";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.129877528";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.122557171";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.115048026";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.113213937";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.106291239";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.099784991";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.097864362";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.090912873";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.083429269";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.082526287";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.074377238";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.068150651";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.065221125";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.059968436";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.051166567";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.049724470";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.043815669";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.035766743";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.033036963";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.026778127";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.019799097";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.017658180";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729036.010459071";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729036.003580247";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729036.002779013";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729035.994896500";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729035.986926531";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729035.986057006";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729035.979212849";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729035.971484833";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729035.969356083";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729035.963601404";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729035.954953823";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim1/sim";"1636729035.953915552";"/rosout,/turtlesim1/turtle1/color_sensor,/turtlesim1/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim3/sim";"1636729035.946827982";"/rosout,/turtlesim3/turtle1/color_sensor,/turtlesim3/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
"Oh no! I hit the wall! (Clamping from [x=-0.031262, y=11.095722])";"4";"/turtlesim2/sim";"1636729035.939574082";"/rosout,/turtlesim2/turtle1/color_sensor,/turtlesim2/turtle1/pose";"/tmp/binarydeb/ros-noetic-turtlesim-0.10.2/src/turtle.cpp:Turtle::update:169"
